label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32
,0.39143797755241394,0.17274539172649384,0.5164259076118469,0.36956465244293213,0.14328867197036743,0.3696092665195465,0.35303348302841187,0.14378267526626587,0.3691737949848175,0.3368844985961914,0.14507877826690674,0.368719220161438,0.416916161775589,0.14709210395812988,0.3761673867702484,0.4335882067680359,0.15012198686599731,0.37650734186172485,0.4507514536380768,0.15355445444583893,0.3756799101829529,0.3169340193271637,0.16359473764896393,-0.1276097297668457,0.4666531980037689,0.17588335275650024,-0.09769333153963089,0.3589937090873718,0.20456033945083618,0.37191078066825867,0.4115625321865082,0.20764142274856567,0.3814909756183624,0.12049238383769989,0.3501821458339691,-0.25657543540000916,0.6355615854263306,0.3516317307949066,-0.36285263299942017,0.04937716946005821,0.6030524969100952,-0.16394296288490295,0.7019460201263428,0.6054208278656006,-0.39462730288505554,0.09313046932220459,0.8088383674621582,0.14586253464221954,0.7264012694358826,0.8321820497512817,-0.1726754605770111,0.08997645974159241,0.8819397687911987,0.162395641207695,0.7363694906234741,0.9096307754516602,-0.1578042358160019,0.12025955319404602,0.8731516599655151,0.14763522148132324,0.7147910594940186,0.9028511047363281,-0.16936355829238892,0.14315788447856903,0.848709225654602,0.14377863705158234,0.6975208520889282,0.8748884201049805,-0.17915813624858856,0.2722048759460449,0.784963071346283,-0.020934369415044785,0.4931710362434387,0.7874575257301331,0.022758863866329193,0.3535507917404175,1.0991621017456055,0.4771541953086853,0.4001486003398895,1.1030341386795044,0.5007777214050293,0.3645208775997162,1.3573718070983887,1.2704110145568848,0.37708860635757446,1.3679728507995605,1.176297903060913,0.35949793457984924,1.3972547054290771,1.3317617177963257,0.3564843535423279,1.4138102531433105,1.240389108657837,0.3595552444458008,1.4126970767974854,1.1487008333206177,0.4223281741142273,1.417159080505371,0.9802969694137573
,0.3932662010192871,0.17333310842514038,0.627903401851654,0.3713492155075073,0.1443481743335724,0.46097972989082336,0.3533989489078522,0.1448870152235031,0.4604395031929016,0.3366927206516266,0.1462443768978119,0.4599941372871399,0.4245310127735138,0.14740435779094696,0.4705156683921814,0.4433712661266327,0.150138258934021,0.4706622064113617,0.4628024399280548,0.15338318049907684,0.4697037637233734,0.31430691480636597,0.16431815922260284,-0.12533573806285858,0.4767201244831085,0.17423012852668762,-0.08732672780752182,0.3598233461380005,0.20447903871536255,0.44716542959213257,0.41562268137931824,0.20699810981750488,0.45997560024261475,0.1175590455532074,0.3422796130180359,-0.3509737551212311,0.6355692148208618,0.3502141535282135,-0.2840922474861145,0.04901353642344475,0.5920206308364868,-0.40482327342033386,0.7002071738243103,0.605213463306427,-0.31056901812553406,0.0719463899731636,0.8064303994178772,-0.24103060364723206,0.7264509201049805,0.8303807377815247,-0.17723645269870758,0.07137511670589447,0.8735721707344055,-0.26657095551490784,0.7390219569206238,0.9070039987564087,-0.1633249968290329,0.10054019838571548,0.8671987056732178,-0.2624683082103729,0.715575098991394,0.9026060104370117,-0.19038896262645721,0.11809223145246506,0.8457415103912354,-0.2374773770570755,0.6975229382514954,0.8748024106025696,-0.18756932020187378,0.2675752341747284,0.8022456765174866,-0.08971990644931793,0.502703070640564,0.8112565279006958,0.09098515659570694,0.3541069030761719,1.102086067199707,0.2959233224391937,0.4305344521999359,1.119908332824707,0.4964803457260132,0.3709568977355957,1.3807919025421143,0.9791274666786194,0.4279504418373108,1.4007701873779297,1.0309714078903198,0.3789997398853302,1.4290895462036133,1.029952883720398,0.41635793447494507,1.4516522884368896,1.0791624784469604,0.3556286692619324,1.4263970851898193,0.867666482925415,0.4606603980064392,1.4443724155426025,0.8331623077392578
,0.39521756768226624,0.17735923826694489,0.6700772643089294,0.3750169575214386,0.14904604852199554,0.5046107172966003,0.3558098375797272,0.14952680468559265,0.5040739178657532,0.33720022439956665,0.1508161723613739,0.5036128759384155,0.42955639958381653,0.15099534392356873,0.5077661871910095,0.44865933060646057,0.15279994904994965,0.5079029202461243,0.46825724840164185,0.15511798858642578,0.5068561434745789,0.31393328309059143,0.16717492043972015,-0.09623682498931885,0.4811190664768219,0.17445385456085205,-0.07912091165781021,0.36322399973869324,0.20587696135044098,0.4897269606590271,0.4185768663883209,0.20823264122009277,0.4942269027233124,0.11537640541791916,0.34098464250564575,-0.34731435775756836,0.6355563998222351,0.34979507327079773,-0.27425849437713623,0.04890197142958641,0.5926772356033325,-0.4041980803012848,0.6969943642616272,0.6059444546699524,-0.3051827847957611,0.07132574915885925,0.8066035509109497,-0.2228465974330902,0.724652111530304,0.8310078382492065,-0.17798180878162384,0.07197703421115875,0.8736975193023682,-0.24277909100055695,0.739719808101654,0.9071193933486938,-0.1629413217306137,0.10158997029066086,0.867380678653717,-0.23055745661258698,0.715116560459137,0.9035725593566895,-0.19106483459472656,0.11973746120929718,0.8458099365234375,-0.21737390756607056,0.6961224675178528,0.8771768808364868,-0.1892225295305252,0.2664415240287781,0.8170812129974365,-0.09670939296483994,0.5074569582939148,0.8252019882202148,0.09797494858503342,0.3506196439266205,1.1038684844970703,0.29778534173965454,0.44265511631965637,1.1272413730621338,0.4900735318660736,0.36920344829559326,1.3891392946243286,0.9953876733779907,0.4385012686252594,1.4095861911773682,1.0276380777359009,0.37835705280303955,1.439766526222229,1.048466444015503,0.4245281517505646,1.4613497257232666,1.0782440900802612,0.3345274031162262,1.4300543069839478,0.9086385369300842,0.47434690594673157,1.4501065015792847,0.8427687883377075
,0.3979915976524353,0.1804647445678711,0.7006758451461792,0.37976330518722534,0.15210114419460297,0.5372774004936218,0.36016911268234253,0.15230441093444824,0.5367400646209717,0.34027180075645447,0.15323610603809357,0.5362082719802856,0.4340053200721741,0.15365298092365265,0.5394574403762817,0.4529379606246948,0.15488383173942566,0.5395699143409729,0.4724326431751251,0.15655341744422913,0.5385817885398865,0.31487688422203064,0.16877096891403198,-0.06785697489976883,0.484371542930603,0.17483389377593994,-0.05893123522400856,0.36639994382858276,0.20678573846817017,0.518337607383728,0.42068150639533997,0.20933516323566437,0.5211421847343445,0.11305486410856247,0.3374348282814026,-0.3376173973083496,0.63544100522995,0.3492735028266907,-0.24858342111110687,0.04807857796549797,0.5912104845046997,-0.4178406000137329,0.6958188414573669,0.6069263815879822,-0.2889949381351471,0.06902394443750381,0.8029372096061707,-0.2727501094341278,0.7245948314666748,0.8322153687477112,-0.20401860773563385,0.07225142419338226,0.8686981797218323,-0.30155786871910095,0.7397367358207703,0.9085401892662048,-0.1997826099395752,0.1018984243273735,0.862140953540802,-0.29337161779403687,0.7136133313179016,0.9079224467277527,-0.22900272905826569,0.11884794384241104,0.8417070508003235,-0.270052045583725,0.6947064995765686,0.8818183541297913,-0.216400608420372,0.26514679193496704,0.8220036625862122,-0.11701181530952454,0.5090454816818237,0.830043375492096,0.11839526146650314,0.3410324156284332,1.1072276830673218,0.2791095972061157,0.4419442117214203,1.1353009939193726,0.4935775399208069,0.364663690328598,1.3987623453140259,0.9666585922241211,0.43944332003593445,1.4195832014083862,1.0329070091247559,0.37758252024650574,1.4513235092163086,1.0189193487167358,0.4260183274745941,1.4720113277435303,1.0827709436416626,0.3201538324356079,1.4369925260543823,0.8733770847320557,0.4740070402622223,1.4583344459533691,0.8463470935821533
,0.3979890048503876,0.18345271050930023,0.7151810526847839,0.3797452747821808,0.15396100282669067,0.5470811724662781,0.36015430092811584,0.1537914276123047,0.5465515851974487,0.3402571976184845,0.1543339639902115,0.5461094379425049,0.4339115023612976,0.15550552308559418,0.5522730946540833,0.45272496342658997,0.15627384185791016,0.5523081421852112,0.47207069396972656,0.15743973851203918,0.5512591004371643,0.31466466188430786,0.16900858283042908,-0.0686095580458641,0.48417606949806213,0.17489156126976013,-0.05054518207907677,0.36631593108177185,0.20777174830436707,0.5276618003845215,0.4206153452396393,0.21063023805618286,0.5336071252822876,0.11120400577783585,0.33767181634902954,-0.3695632815361023,0.6353198885917664,0.34874531626701355,-0.2269156128168106,0.051175639033317566,0.5905647277832031,-0.4680938720703125,0.6959981322288513,0.6070519089698792,-0.26886075735092163,0.06786442548036575,0.803400456905365,-0.31137534976005554,0.7257738709449768,0.8329620361328125,-0.21784944832324982,0.06764443218708038,0.8690797090530396,-0.3443545699119568,0.7421618700027466,0.9087669849395752,-0.21789471805095673,0.09540931135416031,0.8624535799026489,-0.33824676275253296,0.7136205434799194,0.9087504148483276,-0.25408264994621277,0.11339417845010757,0.8421855568885803,-0.30851057171821594,0.6947214007377625,0.8832823038101196,-0.23421208560466766,0.2633719742298126,0.8365591764450073,-0.15150941908359528,0.5167728662490845,0.8401079773902893,0.1527671366930008,0.33659428358078003,1.13713538646698,0.3118710517883301,0.43968334794044495,1.1501202583312988,0.5942551493644714,0.36918890476226807,1.437736988067627,1.028253197669983,0.43362119793891907,1.4463834762573242,1.1304357051849365,0.3905302882194519,1.4922091960906982,1.0826706886291504,0.4189278185367584,1.5019972324371338,1.1782209873199463,0.3230556845664978,1.4776628017425537,0.9170675277709961,0.4633401930332184,1.486080527305603,0.9454231262207031
,0.39815789461135864,0.18568366765975952,0.7173432111740112,0.37988629937171936,0.15544795989990234,0.5492101907730103,0.36023443937301636,0.15510359406471252,0.5486559271812439,0.34028249979019165,0.15539905428886414,0.5482073426246643,0.43428805470466614,0.15671944618225098,0.5536314845085144,0.4531836211681366,0.1571745127439499,0.5536603331565857,0.47263848781585693,0.15798930823802948,0.5526159405708313,0.31438302993774414,0.16909052431583405,-0.06590186804533005,0.4858897030353546,0.174903005361557,-0.048165928572416306,0.3664500415325165,0.208876371383667,0.5307628512382507,0.4210329055786133,0.21195827424526215,0.5360236763954163,0.11078523844480515,0.3379136919975281,-0.36496156454086304,0.6354832053184509,0.34841811656951904,-0.21850982308387756,0.05150725319981575,0.5906364917755127,-0.4625326097011566,0.6959720253944397,0.6084493398666382,-0.2735365927219391,0.06422166526317596,0.8098291158676147,-0.3127983808517456,0.7268866300582886,0.8351084589958191,-0.248090922832489,0.05993574112653732,0.8750734925270081,-0.3505637049674988,0.7425987720489502,0.9097237586975098,-0.25193068385124207,0.08816465735435486,0.8682662844657898,-0.3450673818588257,0.7136189341545105,0.9107326865196228,-0.2902931571006775,0.10582002997398376,0.8484506607055664,-0.3098181188106537,0.6947720646858215,0.8851401209831238,-0.2659408450126648,0.2603948712348938,0.839694619178772,-0.14402437210083008,0.5210983753204346,0.8461472392082214,0.14526192843914032,0.33440080285072327,1.149977445602417,0.2920214533805847,0.4380907118320465,1.1630488634109497,0.5727765560150146,0.369133323431015,1.4548765420913696,0.9767007231712341,0.43005430698394775,1.4627482891082764,1.0925921201705933,0.38970357179641724,1.5099551677703857,1.0265953540802002,0.41516825556755066,1.5193867683410645,1.1377980709075928,0.3244815170764923,1.4949582815170288,0.8517914414405823,0.46261894702911377,1.5015531778335571,0.8975498676300049
,0.4039873480796814,0.18813790380954742,0.6976643800735474,0.387065589427948,0.15732133388519287,0.5306554436683655,0.3673197329044342,0.15657737851142883,0.5301212072372437,0.3465100824832916,0.15645818412303925,0.5296690464019775,0.44090500473976135,0.15879571437835693,0.5341253280639648,0.4597611725330353,0.15897290408611298,0.5341795086860657,0.47939226031303406,0.1594373881816864,0.5331637859344482,0.3164619207382202,0.16907325387001038,-0.06693120300769806,0.49212247133255005,0.17514200508594513,-0.06009930744767189,0.3728557527065277,0.21005907654762268,0.5147544741630554,0.42602166533470154,0.2135525345802307,0.519218385219574,0.11093711853027344,0.3363848328590393,-0.3732944428920746,0.6369770765304565,0.3482585847377777,-0.23485708236694336,0.05229708179831505,0.5908697843551636,-0.45932042598724365,0.6962662935256958,0.609340250492096,-0.2807910740375519,0.06484333425760269,0.8129406571388245,-0.320766806602478,0.7282604575157166,0.838947057723999,-0.25305482745170593,0.06071071699261665,0.8771761059761047,-0.35571444034576416,0.74546879529953,0.911670446395874,-0.2558181583881378,0.08886180818080902,0.8696190714836121,-0.35853108763694763,0.7146223783493042,0.913444459438324,-0.29502397775650024,0.10715778917074203,0.849632978439331,-0.3206978142261505,0.696061372756958,0.8876874446868896,-0.27063044905662537,0.25599610805511475,0.8389694690704346,-0.14448091387748718,0.5212704539299011,0.845758855342865,0.14568425714969635,0.33171555399894714,1.1517480611801147,0.30690425634384155,0.4358981251716614,1.1637277603149414,0.5823248624801636,0.36966848373413086,1.4542862176895142,0.9965791702270508,0.4277803301811218,1.4639558792114258,1.095323920249939,0.3913683593273163,1.5088739395141602,1.0484095811843872,0.4125001132488251,1.5205861330032349,1.142881989479065,0.32583531737327576,1.4960098266601562,0.8746477365493774,0.46097531914711,1.503909945487976,0.9005988240242004
,0.4049844741821289,0.18972495198249817,0.7622318267822266,0.38807350397109985,0.15809568762779236,0.5875551104545593,0.36822980642318726,0.15717950463294983,0.5870758891105652,0.3472561836242676,0.15690845251083374,0.5867747068405151,0.4421329200267792,0.15966279804706573,0.5865934491157532,0.4610860049724579,0.15969327092170715,0.5864657759666443,0.4809296727180481,0.15999993681907654,0.5853437781333923,0.3170038163661957,0.16905531287193298,-0.04164743423461914,0.49424460530281067,0.17515099048614502,-0.04518909752368927,0.3734094500541687,0.2111295908689499,0.5723752975463867,0.42710864543914795,0.21467339992523193,0.5706790089607239,0.11156918853521347,0.3365332782268524,-0.37199366092681885,0.6395679712295532,0.34825989603996277,-0.23442000150680542,0.05804238095879555,0.5932229161262512,-0.44343921542167664,0.6983234286308289,0.6097061634063721,-0.2864149510860443,0.06536699086427689,0.8151283264160156,-0.3132874667644501,0.7299190163612366,0.8404335379600525,-0.2640168368816376,0.06144186481833458,0.8784326314926147,-0.35117223858833313,0.7492430806159973,0.9132125973701477,-0.27204379439353943,0.08942756056785583,0.8710927963256836,-0.3492547869682312,0.7185148000717163,0.9157918095588684,-0.30882444977760315,0.1081213504076004,0.8507782816886902,-0.31334835290908813,0.6990305185317993,0.8890783190727234,-0.2818012535572052,0.2549056112766266,0.8506954908370972,-0.14208488166332245,0.5231775045394897,0.8574233651161194,0.1431853324174881,0.33266597986221313,1.1665984392166138,0.355082243680954,0.4351814389228821,1.1834560632705688,0.6178397536277771,0.37519705295562744,1.4755511283874512,1.1265418529510498,0.4192703366279602,1.4985212087631226,1.2026515007019043,0.40023359656333923,1.529009222984314,1.1880518198013306,0.4041409492492676,1.5578628778457642,1.2542552947998047,0.32819733023643494,1.523746132850647,0.9748626351356506,0.4439818561077118,1.5405733585357666,0.9705104231834412
,0.4089781939983368,0.1903931051492691,0.7503325343132019,0.3926704525947571,0.1591760516166687,0.579874575138092,0.3735968768596649,0.1581905484199524,0.5794097781181335,0.3530938923358917,0.15779446065425873,0.5790010690689087,0.4454294741153717,0.16092924773693085,0.5799309015274048,0.4642607867717743,0.16098041832447052,0.5798934698104858,0.4841945767402649,0.1612456887960434,0.578810453414917,0.3224594295024872,0.16918468475341797,-0.041008446365594864,0.4966167211532593,0.17573174834251404,-0.04281817749142647,0.3781128227710724,0.2113567590713501,0.5646825432777405,0.4301831126213074,0.21512757241725922,0.5641409158706665,0.11283119767904282,0.33670249581336975,-0.3642773926258087,0.6428630948066711,0.348238468170166,-0.20178014039993286,0.05799112468957901,0.5979238748550415,-0.4443691670894623,0.700351357460022,0.609855592250824,-0.23697534203529358,0.07032351940870285,0.8196821212768555,-0.3408163785934448,0.7298532128334045,0.8422855138778687,-0.21580757200717926,0.06452511250972748,0.8827486038208008,-0.3751209080219269,0.7491930723190308,0.9151962399482727,-0.1986078917980194,0.09593396633863449,0.875277042388916,-0.36646655201911926,0.7184746861457825,0.9169196486473083,-0.24409624934196472,0.11414358764886856,0.8545824289321899,-0.3365851640701294,0.6990224719047546,0.8899903297424316,-0.23182040452957153,0.25506827235221863,0.8528939485549927,-0.1612846702337265,0.5273129940032959,0.8595012426376343,0.1621694266796112,0.330337256193161,1.1609447002410889,0.27447745203971863,0.4449038505554199,1.1769280433654785,0.6084335446357727,0.3760369122028351,1.4688657522201538,0.9525434374809265,0.427052766084671,1.491140365600586,1.1112182140350342,0.4038847088813782,1.5242058038711548,1.0050852298736572,0.41147539019584656,1.5519872903823853,1.1526827812194824,0.32869577407836914,1.5119616985321045,0.8795637488365173,0.4439690411090851,1.528979778289795,0.9389334917068481
,0.4103744924068451,0.19066114723682404,0.7302953600883484,0.3949810564517975,0.15983745455741882,0.5630640387535095,0.3767116367816925,0.15891997516155243,0.5625782608985901,0.3571649491786957,0.15853407979011536,0.562159538269043,0.4468335807323456,0.161420077085495,0.5639716982841492,0.4656681418418884,0.1614270806312561,0.5639802813529968,0.48561203479766846,0.16161848604679108,0.5629371404647827,0.3292558789253235,0.16952286660671234,-0.04271474853157997,0.49695003032684326,0.17602123320102692,-0.044373173266649246,0.37959423661231995,0.21171069145202637,0.5497965216636658,0.4310736358165741,0.21548202633857727,0.55033278465271,0.11770980060100555,0.3367845118045807,-0.36932602524757385,0.646044135093689,0.34822794795036316,-0.21250618994235992,0.0680488795042038,0.6002966165542603,-0.4750461280345917,0.7028172016143799,0.6101451516151428,-0.2479834109544754,0.08602160960435867,0.8223697543144226,-0.42973822355270386,0.7299776077270508,0.8421602845191956,-0.3123478293418884,0.07313866168260574,0.884227454662323,-0.47009238600730896,0.7495574355125427,0.9151670336723328,-0.2993893325328827,0.10780604928731918,0.8760229349136353,-0.4632997214794159,0.7188794016838074,0.9168194532394409,-0.34543147683143616,0.12737953662872314,0.8553991317749023,-0.42680615186691284,0.6992103457450867,0.889787495136261,-0.32961878180503845,0.2573922574520111,0.8525738716125488,-0.1547553539276123,0.5323728919029236,0.8587302565574646,0.15583714842796326,0.3305990397930145,1.1561956405639648,0.2929568588733673,0.4443349242210388,1.171396017074585,0.6020517349243164,0.3764220178127289,1.4583638906478882,0.9850850701332092,0.4275512993335724,1.4787957668304443,1.0957952737808228,0.4028918445110321,1.5119184255599976,1.0383104085922241,0.4110460579395294,1.537794828414917,1.1397205591201782,0.3290027678012848,1.502173662185669,0.9022538661956787,0.44494953751564026,1.5175896883010864,0.9331974387168884
